pairs,Treatment,value
2 18,E,-6.672388701397778
2 18,E,-6.681448731869847
2 18,E,-5.481243269274974
2 18,E,-3.676193678013977
2 18,E,-0.32837926900797915
2 18,E,-6.977886454746624
2 18,E,-4.690871513061711
2 18,E,-4.293237180739987
2 18,E,-3.6283692254504345
2 18,E,-0.8361422326065826
2 18,E,-0.45805022191409117
2 18,E,-6.647450298171769
2 18,E,-3.6654648316214047
2 18,E,-5.883662458156817
2 18,E,-3.6928078689564896
2 18,E,-0.6899215761455195
2 18,E,-0.915770514899411
2 18,E,-6.007649291362468
2 18,E,-5.1901411454860105
2 18,E,-6.055068185239563
2 18,E,-4.1013614022360665
2 18,E,-4.78647403837602
2 18,E,-6.2048133467390425
2 18,E,-0.4707348258941469
2 18,E,-0.8875938549458446
2 18,E,-4.4161016423519355
2 18,E,-0.3511886356290947
2 18,E,-5.065321652889434
2 18,E,-0.3511886356290947
2 18,E,-0.8729966481301703
2 18,E,-0.40385851237042775
2 18,E,-0.4660923605561439
2 18,E,-4.513752101120166
2 18,E,-4.1314447488430055
2 18,E,-5.168209317720801
2 18,E,-4.426256204395943
2 18,E,-5.169174407523081
2 18,E,-4.543895624203106
2 18,E,-5.439663261208898
2 18,E,-1.3805021381714506
2 18,E,-0.9318826164100731
2 18,E,-5.513635082830494
2 18,E,-6.669289618922742
2 18,E,-0.7759564464017918
2 18,E,-5.023615489237019
2 18,E,-7.233039321466231
2 18,E,-4.3074497890857115
2 18,E,-4.318306022700442
2 18,E,-0.5721637840691581
2 18,E,-0.7874436936096859
2 18,E,-4.812437554544008
2 18,E,-4.682164707763407
2 18,E,-3.785236522195723
2 18,E,-0.9995340137493637
2 18,E,-4.985454982865064
2 18,E,-4.365810867105301
2 18,E,-4.844365272903686
2 18,E,-4.225399200353077
2 18,E,-5.285438201169896
2 18,E,-8.848308987122353
2 18,E,-0.5666154012274937
2 18,E,-5.145450702079582
2 18,E,-4.4409035671143515
2 18,E,-6.3599822276146165
2 18,E,-4.868390462836707
2 18,E,-4.601751127599164
2 18,E,-4.028818598326118
2 18,E,-5.379347237479194
2 18,E,-5.309639897089471
2 18,E,-1.0325099279669037
2 18,E,-4.010282191071551
2 18,E,-5.105782872738904
2 18,E,-0.1364598276029598
2 18,E,-5.417537890240932
2 18,E,-4.920344869399047
2 18,E,-7.251948172783318
2 18,E,-5.863068477106587
2 18,E,-7.417696862468951
2 18,E,-8.44950698024162
2 18,E,-9.640084383093841
2 18,E,-8.081296812608779
2 18,E,-3.8250405371101004
2 18,E,-0.7455306055024676
2 18,E,-4.278556670664932
2 18,E,-0.4875596831808622
2 18,E,-4.159504253502998
2 18,E,-7.672389907739853
2 18,E,-4.053654218638947
2 18,E,-4.061793709554667
2 18,E,-0.7844639971782432
2 18,E,-6.3423671537423525
2 18,E,-4.443976747373586
2 18,E,-4.744461787320656
2 18,E,-0.59675962466513
2 18,E,-0.20272894393119584
2 18,E,-4.135569235310579
2 18,E,-3.709746317734204
2 18,E,-5.233911445031651
2 18,E,-4.392786684854456
2 18,E,-5.065321652889434
2 18,E,-3.3956659023572584
2 18,E,-8.575436052016883
2 18,E,0.26628805707745434
2 18,E,-0.29566314470076793
2 18,E,-1.0517659529607848
2 18,E,-0.4353633881492559
2 18,E,0.1924355527456795
2 18,E,-0.5510605921861679
2 18,E,0.013924902347337715
2 18,E,-7.672389907739853
2 18,E,-7.364907319056753
2 18,E,-3.744624726325031
2 18,E,-6.453951229858741
2 18,E,-0.47464323473020076
2 18,E,-5.809896866158248
2 18,E,-8.427629425058475
2 18,E,-4.8555705934686095
2 18,E,-5.165433495156325
2 18,E,-7.811726156725204
2 18,E,-6.488439261237204
2 18,E,-5.797849108149448
2 18,E,-4.532384572527621
2 18,E,-0.42753644189505136
2 18,E,-9.429146054295115
2 18,E,-4.301192092783728
2 18,E,-0.5785665764581464
2 18,E,-3.966502623095179
2 18,E,-7.250448333089066
2 18,E,-4.772691793635276
2 18,E,-6.22180938815833
2 18,E,-7.657476965452928
2 18,E,-4.87184356724714
2 18,E,-0.6497734801960031
2 18,E,-5.4594463116206144
2 18,E,-0.5620179344287274
2 18,E,-5.26672509555345
2 18,E,-6.382708881354001
2 18,E,-4.53810775639386
2 18,E,-4.1512799641479194
2 18,E,-6.830826113017505
2 18,E,-4.498605644909436
2 18,E,-0.7588405473086027
2 18,E,-0.953970611690813
2 18,E,0.11053878355675513
2 18,E,-5.285438201169896
2 18,E,-6.987776956874235
2 18,E,-0.4027512931069946
2 18,E,-4.464330313683115
2 18,E,-5.106349803232967
2 18,E,-4.91144663915848
2 18,E,-9.165251869941924
2 18,E,-0.25266868670325987
2 18,E,-5.539696948299536
2 18,E,-4.578777976768955
2 18,E,-7.076497579994759
2 18,E,-6.94913467820984
2 18,E,-7.297859027701661
2 18,E,-6.630241812742989
2 18,E,-3.9610559593436765
2 18,E,-5.791001926602773
2 18,E,-9.494873583356704
2 18,E,-0.8673393515658726
2 18,E,-6.311445005088534
2 18,E,-0.5833083102255163
2 18,E,-4.299568323372536
2 18,E,-1.3536622543536085
2 18,E,-5.810772377513659
2 18,E,-5.469085757242341
2 18,E,-0.6845004423436903
2 18,E,-6.656283002584979
2 18,E,-5.012601852233534
2 18,E,-3.8796674588941866
2 18,E,-6.325008769397195
2 18,E,-0.25266868670325987
2 18,E,-0.4344630806757384
2 18,E,-7.016986057894188
2 18,E,-4.632110659581214
2 18,E,-0.7087164717657133
2 18,E,-6.5800131150935455
2 18,E,-3.966467586646431
2 18,E,-7.807002416021077
2 18,E,-4.294910410855581
2 18,E,-8.29898781637888
2 18,E,-0.6921312333721406
2 18,E,-4.715295928237839
2 18,E,-0.09881541955165656
2 18,E,-4.965259056918955
2 18,E,-4.078678028385687
2 18,E,-5.5265607252408255
2 18,E,-5.086980342906924
2 18,E,-6.250404955056591
2 18,E,-4.682316969223517
2 18,E,-5.210891826238011
2 18,E,-5.152080238469804
2 18,E,-4.993454313072081
2 18,E,-4.958413145079423
2 18,E,-9.187364603407401
2 18,E,-6.658723012136772
2 18,E,-0.5176869804888597
2 18,E,-0.15473852078630804
2 18,E,-5.193934042290838
2 18,E,-10.44830956407042
2 18,E,-0.9145062909050703
2 18,E,-0.8415047319525117
2 18,E,-4.074043880599243
2 18,E,-3.9504658526210816
2 18,E,-7.672389907739853
2 18,E,-7.616991754001772
2 18,E,-5.601980741041835
2 18,E,-3.935549672534248
2 18,E,-0.05937561320400381
2 18,E,-4.4409035671143515
2 18,E,-5.596131593107696
2 18,E,-7.672668058664017
2 18,E,-0.2959358620538964
2 18,E,-4.2663021735004545
2 18,E,-5.554440210107561
2 18,E,-6.103271627929897
2 18,E,-5.680236334840489
2 18,E,-5.513502022104102
2 18,E,-4.540108535000619
2 18,E,-6.002190501033807
2 18,E,-5.32540474244595
2 18,E,-0.6509930997738599
2 18,E,-7.228621654098081
2 18,E,-3.7456434848269438
2 18,E,-5.565671165212795
2 18,E,-4.3619313448925325
2 18,E,-5.538846488152759
2 18,E,-4.519346853016746
2 18,E,-6.941687864185177
2 18,E,-4.649448988296931
2 18,E,-4.037101553144256
2 18,E,-4.156703170186273
2 18,E,-0.7130810819788945
2 18,E,-7.126878200630527
2 18,E,-8.347432202951946
2 18,E,-7.639395753517511
2 18,E,-0.5863842048631986
2 18,E,-9.353290452864986
2 18,E,-3.8477703473781784
2 18,E,-3.744624726325031
2 18,E,-7.24571857164656
2 18,E,-6.046189723070917
2 18,E,-9.146359466543537
2 18,E,-3.6115198389294862
2 18,E,-8.264114528199928
2 18,E,-7.48825622680676
2 18,E,-6.0299193190377025
2 18,E,-1.0400527777195758
2 18,E,-7.91847849330838
2 18,E,-7.531370514194737
2 18,E,-6.397489260276995
2 18,E,-4.695444408797809
2 18,E,-0.9569333146618123
2 18,E,0.5402567673349927
2 18,E,-0.5359411379311371
2 18,E,-8.61234785602642
2 18,E,-9.204585926222443
2 18,E,-5.281846358793669
2 18,E,-6.382916982571817
2 18,E,-0.29656787821649566
2 18,E,-4.5207856497394845
2 18,E,-7.672668058664017
2 18,E,-8.408595769286228
2 18,E,-5.664121033741587
2 18,E,-5.7959895079162
2 18,E,-3.840798565180505
2 18,E,-4.731276964358234
2 18,E,-4.0602176131980245
2 18,E,-5.077327286652929
2 18,E,-4.5229200760636274
2 18,E,-4.126216635609959
2 18,E,0.10297867229640727
2 18,E,-0.9132194406643201
2 18,E,-0.29466146554241884
2 18,E,-3.97523601507607
2 18,E,-0.8514591577016885
2 18,E,-5.298328279881533
2 18,E,-6.735966303248536
2 18,E,-6.020481845671274
2 18,E,-5.620433643017482
2 18,E,-5.539752862439671
2 18,E,-6.658723012136772
2 18,E,-7.201813128746161
2 18,E,-0.25231504953344797
2 18,E,-0.7457866454613963
2 18,E,-4.847270357457465
2 18,E,-9.15920465008187
2 18,E,-4.094280651075118
2 18,E,-4.4958210440489
2 18,E,-4.5229200760636274
2 18,E,-0.26047448255910666
2 18,E,-0.45392126110724584
2 18,E,-4.214792824819149
2 18,E,-6.335068594117526
2 18,E,-0.7007186897615784
2 18,E,-8.13776902023055
2 18,E,-7.339200696314148
2 18,E,-5.836564253877124
2 18,E,-0.18795955277713422
2 18,E,-4.3576403735996445
2 18,E,-5.655668712581798
2 18,E,-9.271165666360995
2 18,E,-5.851437980741093
2 18,E,-3.955469308528156
2 18,E,-5.165520501729794
2 18,E,-6.055068185239563
2 18,E,-7.113194956288295
2 18,E,-4.435085223312865
2 18,E,-0.9516035374103974
2 18,E,-4.832721242404832
2 18,E,-8.188433725329817
2 18,E,-4.363718199564493
2 18,NE,-3.969277053405841
2 18,NE,-4.286964226335372
2 18,NE,-4.818529446974572
2 18,NE,-4.3322254393113955
2 18,NE,-5.542868580754616
2 18,NE,-5.708776069892506
2 18,NE,-4.931469575582333
2 18,NE,-4.337598992057071
2 18,NE,-5.719078088249398
2 18,NE,-3.9780271665174642
2 18,NE,-5.096683966647734
2 18,NE,-3.2743602841548705
2 18,NE,-5.908714501767842
2 18,NE,-4.273274077709224
2 18,NE,-4.2836758163480955
2 18,NE,-3.3668423981605136
2 18,NE,-5.2510466696114175
2 18,NE,-3.2431342015541214
2 18,NE,-6.041158536458865
2 18,NE,-3.2743602841548705
2 18,NE,-4.837530926287192
2 18,NE,-3.2431342015541214
2 18,NE,-4.33152131666567
2 18,NE,-5.3070355037612975
2 18,NE,-5.474859126591037
2 18,NE,-6.557605252666043
2 18,NE,-5.890382064238716
2 18,NE,-3.337727775549504
2 18,NE,-4.0124033042929
2 18,NE,-5.7876264424998585
2 18,NE,-3.856220223441824
2 18,NE,-4.361164797040679
2 18,NE,-5.2720407782658185
2 18,NE,-4.837530926287192
2 18,NE,-6.545603735079649
2 18,NE,-4.33152131666567
2 18,NE,-4.818529446974572
2 18,NE,-3.1549844501934983
2 18,NE,-3.987562183030067
2 18,NE,-4.361164797040679
2 18,NE,-4.178657262551855
2 18,NE,-3.2610912251428315
2 18,NE,-5.612032856418774
2 18,NE,-4.058877284048628
2 18,NE,-3.951065522605857
2 18,NE,-6.780148458647775
2 18,NE,-3.179288159860152
2 18,NE,-4.004253554366398
2 18,NE,-4.0107944897329695
2 18,NE,-6.047388614669229
2 18,NE,-5.499102207874486
2 18,NE,-6.637192670262899
2 18,NE,-5.719579236350848
2 18,NE,-4.985031300555006
2 18,NE,-6.047388614669229
2 18,NE,-4.931469575582333
2 18,NE,-5.7010046298848724
2 18,NE,-4.340826067125392
2 18,NE,-4.082010502019992
2 18,NE,-5.932581082126489
2 18,NE,-4.642368210608581
2 18,NE,-4.831487030882343
2 18,NE,-4.694568666136994
2 18,NE,-6.7412902961792565
2 18,NE,-4.282380031910627
2 18,NE,-4.974310509563421
2 18,NE,-4.293629731986342
2 18,NE,-5.759723139849936
2 18,NE,-4.451039009092345
2 18,NE,-5.102226954334983
2 18,NE,-3.987562183030067
2 18,NE,-4.694568666136994
2 18,NE,-5.656630353667898
2 18,NE,-4.198554059584794
2 18,NE,-4.754778678406731
2 18,NE,-3.8414319575972335
2 18,NE,-5.7010046298848724
2 18,NE,-6.583986379383448
2 18,NE,-5.284249167619488
2 18,NE,-4.552446002119922
2 18,NE,-5.699958309460775
2 18,NE,-5.2696845205824845
2 18,NE,-4.098598946122846
2 18,NE,-5.727913724542946
2 18,NE,-5.627777521050594
2 18,NE,-3.5121906866263433
2 18,NE,-5.216693134038615
2 18,NE,-4.676149485900743
2 18,NE,-4.302878448416
2 18,NE,-6.081323483854626
2 18,NE,-5.237854786800994
2 18,NE,-4.451039009092345
2 18,NE,-6.50411846249926
2 18,NE,-4.384751840550513
2 18,NE,-4.710242988871478
2 18,NE,-4.113478932702049
2 18,NE,-6.7412902961792565
2 18,NE,-3.3668423981605136
2 18,NE,-4.224725976218698
2 18,NE,-4.22092849242173
2 18,NE,-4.366705783358734
2 18,NE,-3.869832376577369
2 18,NE,-4.4878086484338615
2 18,NE,-4.273934302062234
2 18,NE,-5.7565274252447525
2 18,NE,-5.237854786800994
2 18,NE,-4.210256875548401
2 18,NE,-3.869832376577369
2 18,NE,-3.8506381725414163
2 18,NE,-4.614928985960549
2 18,NE,-4.5373769891221345
2 18,NE,-5.433998086073389
2 18,NE,-5.709819889971983
2 18,NE,-6.545603735079649
2 18,NE,-5.433130785249759
2 18,NE,-5.555997429255469
2 18,NE,-5.580982992715328
2 18,NE,-5.105070541131844
2 18,NE,-5.150306662666969
2 18,NE,-5.055532622291363
2 18,NE,-7.492445939858627
2 18,NE,-6.170754174489351
2 18,NE,-4.229151767376075
2 18,NE,-4.614482468364911
2 18,NE,-3.2815287885106703
2 18,NE,-5.055532622291363
2 18,NE,-4.178657262551855
2 18,NE,-6.388441607927868
2 18,NE,-4.273934302062234
2 18,NE,-3.2866830567838936
2 18,NE,-5.188296336421055
2 18,NE,-6.147770272824218
2 18,NE,-5.623107788790894
2 18,NE,-7.492445939858627
2 18,NE,-4.675695871037938
2 18,NE,-4.802532187427585
2 18,NE,-4.4878086484338615
2 18,NE,-4.303984661985088
2 18,NE,-5.297730166318086
2 18,NE,-5.105070541131844
2 18,NE,-3.2613603731976095
2 18,NE,-4.4067998261686405
2 18,NE,-5.258305031134991
2 18,NE,-4.4878086484338615
2 18,NE,-6.43608321694255
2 18,NE,-5.647874981747613
2 18,NE,-5.433130785249759
2 18,NE,-3.2431342015541214
2 18,NE,-4.694568666136994
2 18,NE,-6.7412902961792565
2 18,NE,-6.043413211238902
2 18,NE,-5.614265898180814
2 18,NE,-3.1549844501934983
2 18,NE,-5.814640742149762
2 18,NE,-6.680743798755043
2 18,NE,-4.2836758163480955
2 18,NE,-5.433998086073389
2 18,NE,-3.987562183030067
2 18,NE,-6.30984158781209
2 18,NE,-4.431221450264586
2 18,NE,-4.366705783358734
2 18,NE,-5.709819889971983
2 18,NE,-4.109383102015265
2 18,NE,-4.2836758163480955
2 18,NE,-5.258305031134991
2 18,NE,-4.023654966260304
2 18,NE,-5.580982992715328
2 18,NE,-4.0124033042929
2 18,NE,-5.912109740323993
2 18,NE,-5.3957113928709335
2 18,NE,-5.358147261389245
2 18,NE,-5.316779269631983
2 18,NE,-4.294138415303311
2 18,NE,-4.391010624166034
2 18,NE,-4.792407118329144
2 18,NE,-4.273934302062234
2 18,NE,-5.237854786800994
2 18,NE,-6.545603735079649
2 18,NE,-4.337084970152629
2 18,NE,-4.040643959750518
2 18,NE,-5.647874981747613
2 18,NE,-4.5373769891221345
2 18,NE,-4.164657243186268
2 18,NE,-5.284249167619488
2 18,NE,-6.408628437017673
2 18,NE,-4.098598946122846
2 18,NE,-5.551561834211602
2 18,NE,-4.273274077709224
2 18,NE,-3.969277053405841
2 18,NE,-6.524626297896698
2 18,NE,-4.361205456249206
2 18,NE,-6.6178287383641985
2 18,NE,-4.6022211330566645
2 18,NE,-4.905928798576807
2 18,NE,-3.869832376577369
2 18,NE,-3.187047926590574
2 18,NE,-4.0578316467418745
2 18,NE,-3.2815287885106703
2 18,NE,-6.545603735079649
2 18,NE,-6.0965049080047775
2 18,NE,-6.388441607927868
2 18,NE,-4.860588451122552
2 18,NE,-5.249993682214206
2 18,NE,-5.580982992715328
2 18,NE,-4.209589221745627
2 18,NE,-5.59528053952517
2 18,NE,-5.818425163669059
2 18,NE,-4.058877284048628
2 18,NE,-6.023628619147872
2 18,NE,-6.177230505140674
2 18,NE,-6.384416125202535
2 18,NE,-6.616990849588269
2 18,NE,-3.460601028335819
2 18,NE,-4.360691583582485
2 18,NE,-5.252385931998896
2 18,NE,-4.6022211330566645
2 18,NE,-5.284249167619488
2 18,NE,-6.425410436480944
2 18,NE,-4.466089380830671
2 18,NE,-4.837530926287192
2 18,NE,-4.648486081060114
2 18,NE,-5.2082718610988055
2 18,NE,-5.964745477320731
2 18,NE,-3.7499564671950854
2 18,NE,-5.725888252163705
2 18,NE,-6.023628619147872
2 18,NE,-4.467085345722335
2 18,NE,-4.831487030882343
2 18,NE,-4.18931013167779
2 18,NE,-3.9695466852750947
2 18,NE,-5.433130785249759
2 18,NE,-5.202629630384677
2 18,NE,-4.93089850080864
2 18,NE,-4.860588451122552
2 18,NE,-5.77350590905434
2 18,NE,-6.414473734147209
2 18,NE,-5.150306662666969
2 18,NE,-5.252755862917334
2 18,NE,-5.067967664163594
2 18,NE,-4.09012523371138
2 18,NE,-5.3070355037612975
2 18,NE,-4.0124033042929
2 18,NE,-4.366705783358734
2 18,NE,-6.426448887668153
2 18,NE,-4.467085345722335
2 18,NE,-6.3905951485572245
2 18,NE,-5.467649454488936
2 18,NE,-5.77350590905434
2 18,NE,-4.366705783358734
2 18,NE,-5.760738569515864
2 18,NE,-5.7876264424998585
2 18,NE,-4.076578383618386
2 18,NE,-4.273560820212693
2 18,NE,-5.202994521878241
2 18,NE,-5.033404253592151
2 18,NE,-5.656630353667898
2 18,NE,-5.3250697703388985
2 18,NE,-4.467085345722335
2 18,NE,-5.2082718610988055
2 18,NE,-4.974310509563421
2 18,NE,-5.343104072161766
2 18,NE,-3.2613603731976095
2 18,NE,-6.680743798755043
2 18,NE,-4.450548693470574
2 18,NE,-4.754778678406731
2 18,NE,-4.784727296497735
2 18,NE,-4.273534304286572
2 18,NE,-5.613109809583523
2 18,NE,-5.433998086073389
2 18,NE,-4.273560820212693
2 18,NE,-6.394143890172312
2 18,NE,-4.082010502019992
2 18,NE,-4.940524361013574
2 18,NE,-3.2431342015541214
2 18,NE,-5.153484371385969
2 18,NE,-4.058877284048628
2 18,NE,-6.394143890172312
2 18,NE,-7.428789063147599
2 18,NE,-5.269312910165858
2 18,NE,-3.467408183307009
2 18,NE,-5.508221686462676
2 18,NE,-6.524626297896698
2 18,NE,-3.9705442039748893
2 18,NE,-5.194121938210095
2 18,NE,-6.626260069683998
2 18,NE,-5.760738569515864
2 18,NE,-4.614482468364911
2 18,NE,-6.042451424584476
2 18,NE,-5.449392241545243
2 18,NE,-4.316806913439483
2 18,NE,-4.802532187427585
2 18,NE,-6.549639490371692
2 18,NE,-4.92265048620585
2 18,NE,-4.162552436649382
2 18,NE,-5.216693134038615
2 18,NE,-6.408628437017673
2 18,NE,-4.286964226335372
2 18,NE,-4.918092831535677
2 18,NE,-4.293629731986342
2 18,NE,-7.198891096484317
2 18,NE,-6.43608321694255
2 18,NE,-5.2082718610988055
2 18,NE,-6.583986379383448
2 18,NE,-5.709819889971983
2 18,NE,-5.580982992715328
2 18,NE,-6.047388614669229
2 18,NE,-4.85576528473014
2 18,NE,-4.204671580950579
2 18,NE,-4.198554059584794
2 18,NE,-4.2353208365205735
2 18,NE,-6.549639490371692
2 18,NE,-4.330677743353931
2 18,NE,-5.0549846931206455
2 18,NE,-4.379997215665568
2 18,NE,-5.627777521050594
2 18,NE,-4.004253554366398
2 18,NE,-6.302830578044428
2 18,NE,-4.818529446974572
2 18,NE,-5.2593553167733464
2 18,NE,-5.2806746125151
2 18,NE,-4.387197618942183
2 18,NE,-6.4346566583596605
2 18,NE,-4.675695871037938
2 18,NE,-5.832977039396208
2 18,NE,-5.699958309460775
2 18,NE,-5.646827960670127
2 18,NE,-5.709819889971983
2 18,NE,-5.151393182676268
2 18,NE,-5.499102207874486
2 18,NE,-6.626260069683998
2 18,NE,-5.775449474768361
2 18,NE,-4.596902565168351
2 18,NE,-5.719078088249398
2 18,NE,-3.5380726491482757
2 18,NE,-5.067967664163594
2 18,NE,-3.8703181468135455
2 18,NE,-4.160706224811366
2 18,NE,-5.285063407458969
2 18,NE,-4.792010019394563
2 18,NE,-4.113478932702049
2 18,NE,-4.3256863744269545
2 18,NE,-4.2315091046192785
2 18,NE,-4.642368210608581
2 18,NE,-6.6178287383641985
2 18,NE,-5.718032001559597
2 18,NE,-6.177230505140674
2 18,NE,-4.209589221745627
2 18,NE,-5.0549846931206455
2 18,NE,-4.93089850080864
2 18,NE,-4.983798532678881
2 18,NE,-4.209589221745627
2 18,NE,-4.23918646389225
2 18,NE,-6.7412902961792565
2 18,NE,-5.727913724542946
2 18,NE,-5.612032856418774
2 18,NE,-6.137411468447183
2 18,NE,-5.555997429255469
2 18,NE,-4.153206415438711
2 18,NE,-4.257782864914155
2 18,NE,-3.460601028335819
2 18,NE,-5.7565274252447525
2 18,NE,-4.225973779996213
2 18,NE,-5.890382064238716
2 18,NE,-4.566431632367404
2 18,NE,-5.2510466696114175
2 18,NE,-4.177033310126586
2 18,NE,-7.427942894936706
2 18,NE,-5.316779269631983
2 18,NE,-6.852225745000314
2 18,NE,-4.2847909345092985
2 18,NE,-4.360691583582485
2 18,NE,-4.204671580950579
2 18,NE,-5.5169947526701195
2 18,NE,-4.65783741433177
2 18,NE,-5.932581082126489
2 18,NE,-5.555997429255469
2 18,NE,-3.2815287885106703
2 18,NE,-4.160706224811366
2 18,NE,-6.310908010525374
2 18,NE,-6.181018556548773
2 18,NE,-4.058877284048628
2 18,NE,-5.718032001559597
2 18,NE,-3.9655455684569594
2 18,NE,-5.202629630384677
2 18,NE,-4.566431632367404
2 18,NE,-5.813625756391487
2 18,NE,-5.759723139849936
2 18,NE,-5.252755862917334
2 18,NE,-5.458091316668553
2 18,NE,-5.102226954334983
2 18,NE,-4.211601457304235
2 18,NE,-4.451039009092345
2 18,NE,-5.2696845205824845
2 18,NE,-5.562516160838863
2 18,NE,-4.641421060865184
2 18,NE,-5.818425163669059
2 18,NE,-4.387197618942183
2 18,NE,-5.685595764879161
2 18,NE,-6.545603735079649
2 18,NE,-5.562516160838863
2 18,NE,-5.146311621419499
2 18,NE,-6.700967428480502
2 18,NE,-4.425002623428835
2 18,NE,-5.555997429255469
2 18,NE,-5.235770903952582
2 18,NE,-3.1549844501934983
2 18,NE,-6.170754174489351
2 18,NE,-4.932387408270063
2 18,NE,-5.316686442315658
2 18,NE,-4.908392286596712
2 18,NE,-5.358147261389245
2 18,NE,-3.2504774187414465
2 18,NE,-5.542868580754616
2 18,NE,-6.779187146280133
2 18,NE,-4.273274077709224
2 18,NE,-4.273934302062234
2 18,NE,-5.890382064238716
2 18,NE,-4.204671580950579
2 18,NE,-4.391010624166034
2 18,NE,-5.831962201774484
2 18,NE,-5.3250697703388985
2 18,NE,-4.246046844082432
2 18,NE,-4.224725976218698
2 18,NE,-3.9695466852750947
2 18,NE,-4.642368210608581
2 18,NE,-4.45171937647853
2 18,NE,-6.780148458647775
2 18,NE,-5.719579236350848
2 18,NE,-3.8414319575972335
2 18,NE,-5.594203263098589
2 18,NE,-3.8503334876796798
2 18,NE,-5.685595764879161
2 18,NE,-3.9780271665174642
2 18,NE,-4.754778678406731
2 18,NE,-5.718032001559597
2 18,NE,-4.931469575582333
2 18,NE,-5.188296336421055
2 18,NE,-4.450548693470574
2 18,NE,-6.414473734147209
2 18,NE,-5.439851501950259
2 18,NE,-5.188296336421055
2 18,NE,-5.930314538835477
2 18,NE,-6.302830578044428
2 18,NE,-4.023654966260304
2 18,NE,-4.27229127989887
2 18,NE,-3.187047926590574
2 18,NE,-4.361164797040679
2 18,NE,-4.670661893061037
2 18,NE,-3.52099482637283
2 18,NE,-5.985653590714347
2 18,NE,-4.099344309756439
2 18,NE,-7.224789600439981
2 18,NE,-5.797054072964145
2 18,NE,-4.303984661985088
2 18,NE,-4.211601457304235
2 18,NE,-4.940524361013574
2 18,NE,-5.831962201774484
2 18,NE,-3.2743602841548705
2 18,NE,-5.297730166318086
2 18,NE,-3.187047926590574
2 18,NE,-6.114919081180454
2 18,NE,-3.1878533712631802
2 18,NE,-5.930314538835477
2 18,NE,-4.949119477557905
2 18,NE,-4.974310509563421
2 18,NE,-4.09012523371138
2 18,NE,-6.638030800723684
2 18,NE,-5.932581082126489
2 18,NE,-4.361205456249206
2 18,NE,-6.115332468780906
2 18,NE,-5.555997429255469
2 18,NE,-4.425002623428835
2 18,NE,-5.614265898180814
2 18,NE,-5.216693134038615
2 18,NE,-5.2696845205824845
2 18,NE,-3.179288159860152
2 18,NE,-5.647874981747613
2 18,NE,-5.708776069892506
2 18,NE,-4.4067998261686405
2 18,NE,-5.529255171722377
2 18,NE,-4.023654966260304
2 18,NE,-6.779187146280133
2 18,NE,-5.055532622291363
